Area of residence,Area of workplace,potential_demand
E02006897,E02006896,7
E02006897,E02006897,4
E02006897,E02006898,7
E02006897,E02006899,14
E02006897,E02006900,3
E02006897,E02006901,3
E02006898,E02001850,2
E02006898,E02001854,4
E02006898,E02001855,2
E02006898,E02001857,2
E02006898,E02001859,3
E02006898,E02001863,3
E02006898,E02001866,1
E02006898,E02001869,2
E02006898,E02001873,4
E02006898,E02001875,2
E02006898,E02001876,15
E02006898,E02001878,2
E02006898,E02001879,2
E02006898,E02001890,3
E02006898,E02001892,5
E02006898,E02001897,2
E02006898,E02001900,1
E02006898,E02001904,2
E02006898,E02001905,14
E02006898,E02001913,5
E02006898,E02001949,2
E02006898,E02002089,4
E02006898,E02006895,4
E02006898,E02006896,7
E02006898,E02006897,6
E02006898,E02006898,4
E02006898,E02006899,18
E02006898,E02006900,2
E02006898,E02006901,2
E02006899,E02001854,4
E02006899,E02001859,3
E02006899,E02001863,2
E02006899,E02001869,3
E02006899,E02001873,3
E02006899,E02001875,3
E02006899,E02001876,13
E02006899,E02001890,3
E02006899,E02001892,4
E02006899,E02001897,1
E02006899,E02001901,3
E02006899,E02001905,6
E02006899,E02001913,8
E02006899,E02001915,2
E02006899,E02001922,2
E02006899,E02002089,3
E02006899,E02006700,1
E02006899,E02006895,2
E02006899,E02006896,6
E02006899,E02006897,3
E02006899,E02006898,4
E02006899,E02006899,10
E02006899,E02006900,2
E02006900,E02001854,6
E02006900,E02001855,2
E02006900,E02001857,3
E02006900,E02001859,6
E02006900,E02001863,3
E02006900,E02001869,3
E02006900,E02001873,4
E02006900,E02001874,3
E02006900,E02001876,25
E02006900,E02001877,10
E02006900,E02001878,13
E02006900,E02001881,2
E02006900,E02001882,8
E02006900,E02001883,4
E02006900,E02001884,5
E02006900,E02001886,2
E02006900,E02001889,5
E02006900,E02001890,4
E02006900,E02001892,10
E02006900,E02001895,7
E02006900,E02001896,10
E02006900,E02001897,12
E02006900,E02001903,5
E02006900,E02001904,14
E02006900,E02001905,2
E02006900,E02001907,5
E02006900,E02001908,1
E02006900,E02001909,5
E02006900,E02001910,3
E02006900,E02001913,3
E02006900,E02001915,6
E02006900,E02001916,5
E02006900,E02001918,1
E02006900,E02001930,4
E02006900,E02002089,6
E02006900,E02006895,5
E02006900,E02006896,20
E02006900,E02006897,8
E02006900,E02006898,11
E02006900,E02006899,38
E02006900,E02006900,7
E02006900,E02006901,4
E02006901,E02001850,1
E02006901,E02001854,3
E02006901,E02001857,2
E02006901,E02001859,4
E02006901,E02001862,1
E02006901,E02001863,3
E02006901,E02001869,2
E02006901,E02001873,5
E02006901,E02001874,2
E02006901,E02001875,2
E02006901,E02001876,16
E02006901,E02001877,4
E02006901,E02001878,11
E02006901,E02001884,3
E02006901,E02001886,2
E02006901,E02001890,6
E02006901,E02001892,6
E02006901,E02001895,2
E02006901,E02001896,6
E02006901,E02001897,12
E02006901,E02001900,1
E02006901,E02001903,8
E02006901,E02001904,10
E02006901,E02001905,1
E02006901,E02001907,2
E02006901,E02001908,9
E02006901,E02001909,9
E02006901,E02001910,5
E02006901,E02001913,3
E02006901,E02001915,11
E02006901,E02001916,9
E02006901,E02001918,5
E02006901,E02001922,5
E02006901,E02001923,7
E02006901,E02001926,3
E02006901,E02001930,7
E02006901,E02001938,4
E02006901,E02002089,5
E02006901,E02006895,4
E02006901,E02006896,23
E02006901,E02006897,10
E02006901,E02006898,6
E02006901,E02006899,22
E02006901,E02006900,12
E02006901,E02006901,9
